Date,Open,High,Low,Close,Volume,isin,ticker_used
2009-12-17,90.79581126144912,90.91304902031371,90.79581126144912,90.88960266113281,49831,IE00B3F81R35,IE00B3F81R35
2009-12-18,90.85051648236008,90.94430787694576,90.85051648236008,90.89741516113281,182,IE00B3F81R35,IE00B3F81R35
2009-12-21,90.85052736498473,90.92087241009028,90.79581720232952,90.80363464355469,101245,IE00B3F81R35,IE00B3F81R35
2009-12-22,90.7020323147311,90.78800627985281,90.63168726919488,90.61605834960938,79747,IE00B3F81R35,IE00B3F81R35
2009-12-23,90.71765416037674,90.71765416037674,90.5066309661443,90.51444244384766,21053,IE00B3F81R35,IE00B3F81R35
2009-12-24,90.51444244384766,90.51444244384766,90.51444244384766,90.51444244384766,0,IE00B3F81R35,IE00B3F81R35
2009-12-29,90.3268769122759,90.70203659258836,90.3268769122759,90.4441146850586,1293,IE00B3F81R35,IE00B3F81R35
2009-12-30,88.68555088761129,88.69336832792247,88.404182666007,88.45889282226562,3969,IE00B3F81R35,IE00B3F81R35
2009-12-31,88.36509681111535,88.36509681111535,88.36509681111535,88.31038665771484,2402,IE00B3F81R35,IE00B3F81R35
2010-01-04,88.51361229705653,88.5761399002091,88.47453105434604,88.54487609863281,5078,IE00B3F81R35,IE00B3F81R35
2010-01-05,88.4745284846199,88.71682144905866,88.4745284846199,88.80279541015625,8468,IE00B3F81R35,IE00B3F81R35
2010-01-06,88.7793332389341,88.96691602213451,88.66991293021366,88.90438842773438,20916,IE00B3F81R35,IE00B3F81R35
2010-01-07,88.92784724152203,89.13887641144265,88.92784724152203,89.10761260986328,31194,IE00B3F81R35,IE00B3F81R35
2010-01-08,89.02946270028899,89.1154307073172,89.02946270028899,89.18577575683594,9020,IE00B3F81R35,IE00B3F81R35
2010-01-11,89.19356856718984,89.34206414101321,89.19356856718984,89.39677429199219,513,IE00B3F81R35,IE00B3F81R35
2010-01-12,89.46712888189376,89.56873175515146,89.46712888189376,89.53746795654297,6826,IE00B3F81R35,IE00B3F81R35
2010-01-13,89.55312100696317,89.64690645885713,89.45151215012993,89.60001373291016,13889,IE00B3F81R35,IE00B3F81R35
2010-01-14,89.50621267204599,89.60000407679321,89.48276631159929,89.67034912109375,14027,IE00B3F81R35,IE00B3F81R35
